"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLCO1A2",0,0.672926768851666,0.395,0.015,0,"Oligodendrocytes","SLCO1A2"
"AGAP1",0,0.66888357586391,0.642,0.311,0,"Oligodendrocytes","AGAP1"
"SLC5A11",0,0.666907957592164,0.309,0.015,0,"Oligodendrocytes","SLC5A11"
"PALM2",0,0.66465268245791,0.354,0.028,0,"Oligodendrocytes","PALM2"
"CNTNAP4",0,0.659371792208493,0.412,0.114,0,"Oligodendrocytes","CNTNAP4"
"SLCO3A1",0,0.643837847933994,0.43,0.09,0,"Oligodendrocytes","SLCO3A1"
"CRYAB",0,0.642476191926968,0.349,0.057,0,"Oligodendrocytes","CRYAB"
"SCD",0,0.640928685821536,0.366,0.03,0,"Oligodendrocytes","SCD"
"FAM107B",0,0.636111957853552,0.387,0.025,0,"Oligodendrocytes","FAM107B"
"RTN4",0,0.632193714724948,0.62,0.382,0,"Oligodendrocytes","RTN4"
"ALCAM",0,0.62987907233545,0.545,0.249,0,"Oligodendrocytes","ALCAM"
"PCSK6",0,0.624391554457205,0.355,0.032,0,"Oligodendrocytes","PCSK6"
"LPAR1",0,0.621851441060708,0.375,0.034,0,"Oligodendrocytes","LPAR1"
"LIMCH1",0,0.617454893527317,0.577,0.34,0,"Oligodendrocytes","LIMCH1"
"TJP1",0,0.616351878352794,0.542,0.269,0,"Oligodendrocytes","TJP1"
"LINC006091",0,0.60956536126286,0.367,0.065,0,"Oligodendrocytes","LINC00609"
"ABCA8",0,0.608558052377228,0.363,0.014,0,"Oligodendrocytes","ABCA8"
"ARHGAP21",0,0.606839047478079,0.505,0.212,0,"Oligodendrocytes","ARHGAP21"
"SLC26A31",0,0.602481277499716,0.829,0.706,0,"Oligodendrocytes","SLC26A3"
"PLEKHH1",0,0.59850325779659,0.373,0.028,0,"Oligodendrocytes","PLEKHH1"
"CNTN2",0,0.597736549119328,0.365,0.022,0,"Oligodendrocytes","CNTN2"
"CCDC88A",0,0.596792499033935,0.554,0.297,0,"Oligodendrocytes","CCDC88A"
"ANO4",0,0.596212325003868,0.442,0.163,0,"Oligodendrocytes","ANO4"
"AMER2",0,0.595918536072057,0.385,0.052,0,"Oligodendrocytes","AMER2"
"APBB2",0,0.595385758514663,0.475,0.152,0,"Oligodendrocytes","APBB2"
"EXOC6B",0,0.591876846152081,0.559,0.334,0,"Oligodendrocytes","EXOC6B"
"HDAC2-AS2",0,0.587137952796614,0.341,0.052,0,"Oligodendrocytes","HDAC2-AS2"
"OTUD7A",0,0.582033961576846,0.473,0.215,0,"Oligodendrocytes","OTUD7A"
"ABCA2",0,0.581306831763988,0.366,0.032,0,"Oligodendrocytes","ABCA2"
"COL4A5",0,0.572902684127043,0.359,0.038,0,"Oligodendrocytes","COL4A5"
"KCNMB4",0,0.572637009506215,0.339,0.067,0,"Oligodendrocytes","KCNMB4"
"VRK2",0,0.569844131296003,0.328,0.033,0,"Oligodendrocytes","VRK2"
"MYO1D",0,0.56256109702317,0.386,0.096,0,"Oligodendrocytes","MYO1D"
"HIP1",0,0.557119738100895,0.413,0.11,0,"Oligodendrocytes","HIP1"
"DIP2C",0,0.548687901579572,0.481,0.216,0,"Oligodendrocytes","DIP2C"
"ZBTB202",0,0.547063494982225,0.779,0.413,0,"Oligodendrocytes","ZBTB20"
"DLC1",0,0.546741703509034,0.45,0.185,0,"Oligodendrocytes","DLC1"
"ZDHHC20",0,0.54524614471244,0.34,0.093,0,"Oligodendrocytes","ZDHHC20"
"NCAM1",0,0.537488159996312,0.655,0.475,0,"Oligodendrocytes","NCAM1"
"SHROOM4",0,0.536507055920351,0.339,0.037,0,"Oligodendrocytes","SHROOM4"
"MAP4K5",0,0.533498788467106,0.434,0.164,0,"Oligodendrocytes","MAP4K5"
"DAAM2",0,0.532726995061471,0.355,0.055,0,"Oligodendrocytes","DAAM2"
"AKAP6",0,0.527556836402273,0.579,0.402,0,"Oligodendrocytes","AKAP6"
"KIRREL3",0,0.525310149006235,0.475,0.244,0,"Oligodendrocytes","KIRREL3"
"BCAS1",0,0.519427082829513,0.382,0.072,0,"Oligodendrocytes","BCAS1"
"ENOX1",0,0.514855430018326,0.508,0.322,0,"Oligodendrocytes","ENOX1"
"PLD1",0,0.512276319508423,0.324,0.034,0,"Oligodendrocytes","PLD1"
"ADIPOR2",0,0.50995375988589,0.338,0.051,0,"Oligodendrocytes","ADIPOR2"
"SORT1",0,0.507534798766784,0.387,0.112,0,"Oligodendrocytes","SORT1"
"LPGAT1",0,0.504556677432781,0.351,0.081,0,"Oligodendrocytes","LPGAT1"
"ZNF638",0,0.503940330901538,0.505,0.286,0,"Oligodendrocytes","ZNF638"
"GPRC5B",0,0.503271933657674,0.379,0.096,0,"Oligodendrocytes","GPRC5B"
"CNDP1",0,0.495509454772791,0.273,0.009,0,"Oligodendrocytes","CNDP1"
"USP54",0,0.495233108225471,0.376,0.095,0,"Oligodendrocytes","USP54"
"PTBP2",0,0.49459962038908,0.406,0.149,0,"Oligodendrocytes","PTBP2"
"HIPK2",0,0.494026257068727,0.373,0.102,0,"Oligodendrocytes","HIPK2"
"PKP4",0,0.491299107639459,0.421,0.21,0,"Oligodendrocytes","PKP4"
"PTMA",0,0.491032808091128,0.353,0.13,0,"Oligodendrocytes","PTMA"
"SYNJ2",0,0.488359548013109,0.33,0.06,0,"Oligodendrocytes","SYNJ2"
"HSP90AA1",0,0.486902556462898,0.477,0.252,0,"Oligodendrocytes","HSP90AA1"
"AK5",0,0.482393267757858,0.436,0.228,0,"Oligodendrocytes","AK5"
"AGTPBP1",0,0.481449503913249,0.366,0.131,0,"Oligodendrocytes","AGTPBP1"
"MTUS1",0,0.477454738062069,0.356,0.102,0,"Oligodendrocytes","MTUS1"
"NFASC",0,0.473187308654473,0.365,0.108,0,"Oligodendrocytes","NFASC"
"PIEZO2",0,0.473144258359503,0.272,0.022,0,"Oligodendrocytes","PIEZO2"
"LINC00639",0,0.465031904994753,0.282,0.023,0,"Oligodendrocytes","LINC00639"
"CERCAM",0,0.463196871955976,0.277,0.015,0,"Oligodendrocytes","CERCAM"
"ANLN",0,0.463145119707804,0.282,0.011,0,"Oligodendrocytes","ANLN"
"MIR181A1HG",0,0.457548752960506,0.347,0.111,0,"Oligodendrocytes","MIR181A1HG"
"NCOA7",0,0.455803807964837,0.341,0.105,0,"Oligodendrocytes","NCOA7"
"PLA2G16",0,0.453109910574934,0.302,0.032,0,"Oligodendrocytes","PLA2G16"
"CDH19",0,0.451673863771135,0.266,0.022,0,"Oligodendrocytes","CDH19"
"LINC01170",0,0.445919540386308,0.23,0.028,0,"Oligodendrocytes","LINC01170"
"KIF6",0,0.443551366301649,0.265,0.023,0,"Oligodendrocytes","KIF6"
"RYBP",0,0.442818805056823,0.321,0.074,0,"Oligodendrocytes","RYBP"
"MBNL2",0,0.437951097619519,0.426,0.213,0,"Oligodendrocytes","MBNL2"
"FA2H",0,0.437105368824207,0.277,0.019,0,"Oligodendrocytes","FA2H"
"SELENOP",0,0.434533146489254,0.265,0.022,0,"Oligodendrocytes","SELENOP"
"RFTN2",0,0.43423273879376,0.347,0.102,0,"Oligodendrocytes","RFTN2"
"ANKIB1",0,0.431895782172523,0.377,0.164,0,"Oligodendrocytes","ANKIB1"
"GSN",0,0.431793137608212,0.315,0.076,0,"Oligodendrocytes","GSN"
"PTK2",0,0.43162919008715,0.545,0.396,0,"Oligodendrocytes","PTK2"
"MVB12B",0,0.430374975404794,0.316,0.082,0,"Oligodendrocytes","MVB12B"
"SH3D19",0,0.422867470074724,0.363,0.135,0,"Oligodendrocytes","SH3D19"
"WWOX2",0,0.421805750596489,0.581,0.432,0,"Oligodendrocytes","WWOX"
"PSEN1",0,0.419583362437855,0.309,0.072,0,"Oligodendrocytes","PSEN1"
"PICALM1",0,0.417431615162202,0.415,0.182,0,"Oligodendrocytes","PICALM"
"C1QTNF3-AMACR",0,0.415763889465289,0.304,0.079,0,"Oligodendrocytes","C1QTNF3-AMACR"
"JAM3",0,0.410442561877146,0.303,0.072,0,"Oligodendrocytes","JAM3"
"AATK",0,0.409098242521131,0.274,0.049,0,"Oligodendrocytes","AATK"
"FGFR2",0,0.408264579453834,0.31,0.072,0,"Oligodendrocytes","FGFR2"
"ST6GALNAC31",0,0.406395080123034,0.358,0.13,0,"Oligodendrocytes","ST6GALNAC3"
"TULP4",0,0.406176433785335,0.349,0.147,0,"Oligodendrocytes","TULP4"
"MYRF",0,0.405671697573473,0.249,0.009,0,"Oligodendrocytes","MYRF"
"CDH202",0,0.403862535579993,0.539,0.282,0,"Oligodendrocytes","CDH20"
"COBL",0,0.401979923591626,0.37,0.162,0,"Oligodendrocytes","COBL"
"ANK2",0,0.401162308745298,0.774,0.725,0,"Oligodendrocytes","ANK2"
"COLGALT2",0,0.400867717395361,0.291,0.066,0,"Oligodendrocytes","COLGALT2"
"LRP2",0,0.400655103343054,0.227,0.008,0,"Oligodendrocytes","LRP2"
"RNF130",0,0.399910908655673,0.409,0.205,0,"Oligodendrocytes","RNF130"
"NDRG1",0,0.398535260575378,0.264,0.035,0,"Oligodendrocytes","NDRG1"
"GNAI1",0,0.398208915903328,0.299,0.073,0,"Oligodendrocytes","GNAI1"
"SCD5",0,0.397464675484058,0.453,0.218,0,"Oligodendrocytes","SCD5"
"FOLH1",0,0.396122843132041,0.239,0.008,0,"Oligodendrocytes","FOLH1"
"C9orf3",0,0.393378208830112,0.373,0.176,0,"Oligodendrocytes","C9orf3"
"DST2",0,0.39237552922964,0.68,0.528,0,"Oligodendrocytes","DST"
"LANCL1",0,0.389525692927876,0.299,0.086,0,"Oligodendrocytes","LANCL1"
"FTH11",0,0.389129531362712,0.395,0.2,0,"Oligodendrocytes","FTH1"
"ATG4C",0,0.388723412810602,0.294,0.071,0,"Oligodendrocytes","ATG4C"
"LINC00320",0,0.388406444378817,0.244,0.024,0,"Oligodendrocytes","LINC00320"
"FBXL72",0,0.382011198179241,0.454,0.218,0,"Oligodendrocytes","FBXL7"
"CDK18",0,0.380885684531871,0.241,0.02,0,"Oligodendrocytes","CDK18"
"GNAO1",0,0.379869047313584,0.356,0.175,0,"Oligodendrocytes","GNAO1"
"DOCK9",0,0.379213301934251,0.344,0.138,0,"Oligodendrocytes","DOCK9"
"TLE4",0,0.376167023777935,0.337,0.142,0,"Oligodendrocytes","TLE4"
"GPR37",0,0.37594882307267,0.231,0.009,0,"Oligodendrocytes","GPR37"
"AC012593.1",0,0.375699167699007,0.223,0.062,0,"Oligodendrocytes","AC012593.1"
"KIF13B",0,0.371104310287162,0.264,0.054,0,"Oligodendrocytes","KIF13B"
"CDC42BPA",0,0.370420719430037,0.505,0.387,0,"Oligodendrocytes","CDC42BPA"
"MAL",0,0.370281601642936,0.237,0.018,0,"Oligodendrocytes","MAL"
"PHLDB1",0,0.364850088210997,0.265,0.051,0,"Oligodendrocytes","PHLDB1"
"SH3TC2",0,0.363913252516744,0.221,0.006,0,"Oligodendrocytes","SH3TC2"
"CD22",0,0.363808916594626,0.22,0.006,0,"Oligodendrocytes","CD22"
"DOCK1",0,0.362437291972302,0.329,0.127,0,"Oligodendrocytes","DOCK1"
"EFHD1",0,0.360674357098124,0.234,0.025,0,"Oligodendrocytes","EFHD1"
"ELF2",0,0.359145564440646,0.327,0.138,0,"Oligodendrocytes","ELF2"
"MAG",0,0.358823089517665,0.221,0.006,0,"Oligodendrocytes","MAG"
"MOB3B",0,0.358311756803821,0.272,0.082,0,"Oligodendrocytes","MOB3B"
"OSBPL1A",0,0.355755622346261,0.346,0.176,0,"Oligodendrocytes","OSBPL1A"
"RAPGEF5",0,0.355745967782538,0.398,0.235,0,"Oligodendrocytes","RAPGEF5"
"LURAP1L-AS1",0,0.355280054647681,0.19,0.016,0,"Oligodendrocytes","LURAP1L-AS1"
"DLG2",0,0.354841777750675,0.967,0.873,0,"Oligodendrocytes","DLG2"
"FNBP12",0,0.353906946069383,0.365,0.168,0,"Oligodendrocytes","FNBP1"
"TUBA1A",0,0.35263350719326,0.287,0.099,0,"Oligodendrocytes","TUBA1A"
"SUN2",0,0.351036647183972,0.242,0.037,0,"Oligodendrocytes","SUN2"
"WSB1",0,0.350931730490941,0.38,0.193,0,"Oligodendrocytes","WSB1"
"HS3ST5",0,0.349832101145928,0.264,0.091,0,"Oligodendrocytes","HS3ST5"
"IQGAP1",0,0.345921629503186,0.253,0.054,0,"Oligodendrocytes","IQGAP1"
"SECISBP2L",0,0.345535801458194,0.303,0.113,0,"Oligodendrocytes","SECISBP2L"
"PLLP",0,0.343965157328616,0.232,0.031,0,"Oligodendrocytes","PLLP"
"KLHL4",0,0.342131848558402,0.228,0.055,0,"Oligodendrocytes","KLHL4"
"SLC12A2",0,0.341425011794234,0.271,0.082,0,"Oligodendrocytes","SLC12A2"
"OPALIN",0,0.338671574343198,0.196,0.006,0,"Oligodendrocytes","OPALIN"
"ATP10B",0,0.337850020196682,0.268,0.072,0,"Oligodendrocytes","ATP10B"
"NEO11",0,0.337556934908734,0.329,0.146,0,"Oligodendrocytes","NEO1"
"DLEU21",0,0.336258884812877,0.365,0.19,0,"Oligodendrocytes","DLEU2"
"DICER1",0,0.329964225374171,0.297,0.119,0,"Oligodendrocytes","DICER1"
"PPM1H",0,0.328420100382277,0.269,0.093,0,"Oligodendrocytes","PPM1H"
"APP",0,0.328037769327452,0.473,0.357,0,"Oligodendrocytes","APP"
"CCP110",0,0.327660523763035,0.234,0.045,0,"Oligodendrocytes","CCP110"
"RETREG1",0,0.322280859311386,0.262,0.084,0,"Oligodendrocytes","RETREG1"
"ARFGEF3",0,0.321278187834981,0.333,0.176,0,"Oligodendrocytes","ARFGEF3"
"NT5DC1",0,0.321175465912814,0.239,0.067,0,"Oligodendrocytes","NT5DC1"
"MYO6",0,0.32112173280474,0.326,0.156,0,"Oligodendrocytes","MYO6"
"CCNH",0,0.320587005597075,0.417,0.264,0,"Oligodendrocytes","CCNH"
"SGK3",0,0.31699405371534,0.304,0.134,0,"Oligodendrocytes","SGK3"
"LRRC1",0,0.315842470880323,0.23,0.049,0,"Oligodendrocytes","LRRC1"
"SEMA6A",0,0.315390287219766,0.247,0.07,0,"Oligodendrocytes","SEMA6A"
"BIN1",0,0.310245814927496,0.246,0.062,0,"Oligodendrocytes","BIN1"
"GRID1",0,0.309962910523313,0.349,0.209,0,"Oligodendrocytes","GRID1"
"NUTM2A-AS1",0,0.309886440096748,0.297,0.141,0,"Oligodendrocytes","NUTM2A-AS1"
"MEGF10",0,0.309647052516721,0.252,0.073,0,"Oligodendrocytes","MEGF10"
"MYO1E1",0,0.309600778687864,0.245,0.055,0,"Oligodendrocytes","MYO1E"
"CLIC4",0,0.30873736243095,0.234,0.05,0,"Oligodendrocytes","CLIC4"
"GAB21",0,0.308078588452305,0.323,0.149,0,"Oligodendrocytes","GAB2"
"LINC01630",0,0.306174199642872,0.186,0.021,0,"Oligodendrocytes","LINC01630"
"TTYH2",0,0.303865590089855,0.209,0.025,0,"Oligodendrocytes","TTYH2"
"DSCAML1",0,0.3035728543468,0.321,0.166,0,"Oligodendrocytes","DSCAML1"
"NALCN",0,0.303091325990292,0.357,0.226,0,"Oligodendrocytes","NALCN"
"SEMA4D",0,0.302747925912018,0.23,0.054,0,"Oligodendrocytes","SEMA4D"
"ASPA",0,0.30113441566753,0.19,0.009,0,"Oligodendrocytes","ASPA"
"FAM13C",0,0.29971527045182,0.246,0.082,0,"Oligodendrocytes","FAM13C"
"ZNF652",0,0.299341156664458,0.257,0.099,0,"Oligodendrocytes","ZNF652"
"YPEL2",0,0.295872477256473,0.221,0.05,0,"Oligodendrocytes","YPEL2"
"BBX",0,0.29542169032866,0.292,0.135,0,"Oligodendrocytes","BBX"
"DUBR",0,0.295064825952277,0.229,0.068,0,"Oligodendrocytes","DUBR"
