"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"PARN",0.0670136421001004,4.50148629333666,0.301011533358591,0.770604406656024,0.934687258279643,0.291584397001665
"SCN9A",-0.256795345609225,1.39664881208545,-0.297279730761054,0.770702243639309,0.93473703467994,-0.291456453843271
"RAPGEFL1",-0.238557471559541,1.60930446589699,-0.296055118286521,0.77093034776692,0.934817432780707,-0.291158176553415
"MND1",-0.280352058041727,0.324489254565569,-0.302995949329273,0.771017176888333,0.934817432780707,-0.29104464243052
"ZNF211",-0.107243699033353,2.69262215646356,-0.298204246916402,0.771044889170898,0.934817432780707,-0.291008407800183
"ISCU",0.0866411706723096,6.60055508279541,0.297374156559227,0.771059750135456,0.934817432780707,0.290988976806204
"PGF",0.202460595451094,1.68176540426448,0.299826051257841,0.771072072555276,0.934817432780707,0.290972865091101
"SUMO1",0.0485539800028389,6.30757867702974,0.298967811052343,0.771152745077754,0.934817432780707,0.290867386643864
"GINS1",-0.176756596951382,0.619155298400491,-0.293887476715132,0.771270034590485,0.934817432780707,-0.29071403765164
"TMEM104",0.0651557860192308,3.8385790113287,0.308551712149543,0.771308230214819,0.934817432780707,0.290664100643047
"MIR22HG",-0.20008732722643,1.34302647505483,-0.296042295560967,0.771402305717825,0.934817432780707,-0.290541109299706
"TRAM2-AS1",0.110924671199784,3.04338102331349,0.297417132673674,0.771470311843327,0.934817432780707,0.290452202974595
"DNAJC11",0.0746316699619493,4.10571358056164,0.295850711139044,0.771506481541632,0.934817432780707,0.290404918243572
"AP002360.3",-0.243818350152737,0.0125689026360164,-0.293545375565171,0.771528441348495,0.934817432780707,-0.290376210453578
"PARP12",0.187981379459726,3.63846845385371,0.298211471686775,0.771640576249628,0.934817432780707,0.290229621583551
"THRAP3",-0.0723066093134015,5.80566420572351,-0.29715999612967,0.771784803622315,0.934817432780707,-0.290041088849458
"RAD9B",0.243420488613845,0.478057702418505,0.295370425639913,0.771791858242358,0.934817432780707,0.290031867377627
"RPS3",0.109646937490002,9.58469244605469,0.296903783035428,0.771828238660037,0.934817432780707,0.289984312976008
"MICALL1",-0.10641075501465,3.64986632215406,-0.298763551957764,0.77186853060289,0.934817432780707,-0.289931646417669
"KPNA2",0.0941983628728019,4.36894115505164,0.296009734931513,0.771874583972376,0.934817432780707,0.2899237339837
"EHD1",-0.0999348849482893,5.16093177565768,-0.296318142610752,0.772008633631221,0.934817432780707,-0.289748520670559
"RPS15A",0.122447476149032,9.7795927379804,0.297806201760233,0.772027452169342,0.934817432780707,0.2897239240921
"WDR37",0.0866289482511277,3.59857610359263,0.296478685501624,0.772028146519462,0.934817432780707,0.289723016552206
"DCLRE1A",-0.112055724628483,2.58998492866856,-0.297389838303747,0.772059317733213,0.934817432780707,-0.289682274931287
"ATXN2L",-0.113327049727053,4.64082394184882,-0.2986048006114,0.772075016488751,0.934817432780707,-0.289661756414527
"AC002429.2",0.215393777487616,1.81411652866403,0.297894759812802,0.772483785684487,0.935243556316457,0.289127531639885
"ARHGAP5",0.152674095407026,8.08305521805575,0.296108484894634,0.772593867502816,0.935308023943934,0.28898367865825
"KIF21B",0.117010256168753,3.05025793919345,0.297675215815857,0.772725993075537,0.935399166461502,0.288811027182245
"PLD3",0.114056871519048,7.1102319359952,0.294920266716127,0.772897297013581,0.935502681552594,0.288587193264792
"MIRLET7BHG",0.147910864407144,2.79656265249252,0.294725672944913,0.772925196637943,0.935502681552594,0.288550739650834
"VEGFD",0.206144525667644,0.115864334082614,0.29307028932293,0.773176183987844,0.935524204438028,0.288222817130237
"EDEM1",0.129271316111224,4.21220282760709,0.296531013787158,0.773187507858039,0.935524204438028,0.28820802288424
"PLGRKT",-0.103771902791354,4.4050576792973,-0.294640235084252,0.773311430080027,0.935524204438028,-0.288046126895202
"SDAD1",0.0592042503105881,4.19202411917767,0.292887290247274,0.773359153291174,0.935524204438028,0.287983781766165
"HLF",0.207477648851485,4.23708844424571,0.294744518514967,0.773373966632542,0.935524204438028,0.287964429991795
"ATAD3B",0.084389644432612,3.0415591700173,0.292948387385526,0.773380480948389,0.935524204438028,0.287955919888533
"RNGTT",-0.0710408953414424,3.94467244833404,-0.294574748155653,0.773394698661088,0.935524204438028,-0.287937346375322
"GDF15",0.444207111806321,-0.0781098191260789,0.294275231973712,0.773397751800411,0.935524204438028,0.287933357875867
"RPL29",0.0815819788372901,9.74278677290224,0.294904822478856,0.773539785868114,0.935627242101393,0.287747815295803
"AL163051.1",-0.27302423042357,-0.26151517496511,-0.291487108469876,0.773751259286279,0.93569249471952,-0.28747158074325
"DGKD",0.0669510824835526,4.43124714734846,0.294669242827555,0.773759015563109,0.93569249471952,0.287461449619141
"MTCH1",-0.0725192437707019,8.02806473633578,-0.295823884269011,0.773803000173987,0.93569249471952,-0.287403998185525
"HIGD1B",0.135977422919543,3.96013961542382,0.2999198423606,0.774059807141938,0.93569249471952,0.287068583241069
"RBBP5",-0.0999933215042578,3.87822471782651,-0.294152564370435,0.774145417682265,0.93569249471952,-0.286956774705755
"AL162511.1",0.115203607200963,3.45524638689698,0.290108107082945,0.774149742484291,0.93569249471952,0.28695112655042
"COL18A1",-0.136601481453695,5.91521181669792,-0.292194474487719,0.774257890683693,0.93569249471952,-0.286809888881089
"SPEN",0.111114181689599,5.90318118420768,0.293142219592511,0.77433289286652,0.93569249471952,0.286711942080337
"C1QTNF12",-0.160166699323022,-0.475428637799559,-0.289794685788949,0.77436328982106,0.93569249471952,-0.286672246892983
"AC073896.2",0.17900777410133,2.42030276167817,0.293968568941436,0.774390242382677,0.93569249471952,0.286637050094016
"SIRPB1",0.515196900595542,0.391770917715449,0.29452248020826,0.774462591774889,0.93569249471952,0.286542572258206
"WARS",-0.161212497466495,5.52838140046815,-0.295195555789075,0.774483056628186,0.93569249471952,-0.286515848585566
"COPG2",0.0623471240770273,3.18346201662111,0.291671388159962,0.774486490147936,0.93569249471952,0.28651136500358
"ARL15",0.0903953902833953,2.74982424935614,0.291818560659297,0.774559928197243,0.93569249471952,0.286415469012118
"PLEKHM3",-0.0526740026462334,4.13562932408364,-0.297059723322046,0.774563184789947,0.93569249471952,-0.286411216588345
"ARF4",-0.0662641692487913,6.51980986550823,-0.29297980230869,0.774586639309247,0.93569249471952,-0.286380590081939
"SGO2",-0.281367507866911,1.64945754752026,-0.300328445223673,0.774629982957631,0.93569249471952,-0.28632399340097
"CEP120",-0.0699060281215685,4.1828034985171,-0.29401008049028,0.77467802082785,0.93569249471952,-0.286261268234215
"STX4",-0.0931629015649792,5.52085985480769,-0.293436272549416,0.774722198319518,0.93569249471952,-0.28620358472821
"AC055713.1",-0.260348460567026,0.330278751991379,-0.291981855930286,0.774730870331663,0.93569249471952,-0.286192261606282
"TNS2",-0.0676396870597437,5.41851563547314,-0.291545890970054,0.774859134950204,0.935778732213657,-0.286024789658684
"SLC24A3",-0.175353534093037,2.13748159786349,-0.291663998512571,0.77502515018221,0.935910544214017,-0.285808039576303
"CYP2R1",0.0879140902989267,2.618703014785,0.291734028205607,0.775282818003766,0.936153007255703,0.28547165413136
"SLC24A1",-0.147116757364578,2.11204409288392,-0.287858729342868,0.775846964506711,0.936765480182462,-0.284735273357537
"AGBL5",-0.0714406873197047,3.10676018096883,-0.289997953573382,0.776152726226097,0.937041696378031,-0.284336226934299
"DCUN1D4",-0.0708868298488785,5.32086498134798,-0.290733465413589,0.776210528612675,0.937041696378031,-0.284260794734296
"GRIA4",-0.0918346114390621,4.69262694528894,-0.290596578086904,0.776256459677034,0.937041696378031,-0.28420085578063
"YWHAH",-0.0885618032173972,7.12236097825816,-0.290095081819268,0.776320907957375,0.937041696378031,-0.284116754019044
"FFAR4",0.200657014287481,1.23650608719892,0.288144955455563,0.77643854706963,0.937041696378031,0.283963246080632
"TRPM7",-0.0945134481685548,4.4835597030086,-0.287912692778965,0.77653022733872,0.937041696378031,-0.283843616622047
"FZD4",0.132241927520019,2.62380348877576,0.293912238159532,0.776569369046566,0.937041696378031,0.283792543605831
"AF001548.2",0.18234979641555,1.6788479074176,0.29091007499224,0.77656995066894,0.937041696378031,0.28379178469693
"CDC42BPB",0.0616341323315647,5.73158433237297,0.28990397331206,0.776588181132647,0.937041696378031,0.283767997419148
"SEPSECS-AS1",-0.133490404699646,2.32780437284559,-0.287894717632444,0.776749935590444,0.937150421213459,-0.283556945736269
"ZBTB48",0.0982850083593178,3.12842857594885,0.289093824544146,0.776792179362751,0.937150421213459,0.283501829587654
"FITM1",0.22285139583654,-0.963633133493639,0.28928998927824,0.776878285498534,0.937180414214608,0.283389488154284
"CDCA8",-0.175227268832635,0.816135008884314,-0.289985398901358,0.776944156507289,0.937180414214608,-0.283303549613849
"TSPAN7",0.209054477019296,6.67358882267441,0.290577423485976,0.776987881846273,0.937180414214608,0.283246504552998
"NPRL2",0.0715295554716285,3.80897009437158,0.290387641253867,0.777169918467791,0.937306441932432,0.283009025385359
"PDK2",-0.0820899114344295,5.38884290463291,-0.289705052785251,0.777206277365861,0.937306441932432,-0.282961594639829
"IGLON5",-0.190429523855679,0.472599931694989,-0.290166174788472,0.777294616155686,0.937323623715982,-0.282846357972538
"APRT",0.0908491072474476,5.71299317759194,0.290759048102413,0.77733728269997,0.937323623715982,0.282790701430923
"TRIL",0.170092284267602,6.27434743598855,0.293871990166371,0.777557612351628,0.937323623715982,0.282503305486706
"RAB18",-0.0338188288543557,6.95098379273255,-0.287990535750284,0.777609830069173,0.937323623715982,-0.282435196603678
"CCDC68",0.20001993887524,0.371483136043529,0.287377444663462,0.777632894198499,0.937323623715982,0.28240511389656
"TAL1",0.190451567426387,2.74847963860591,0.292937352035253,0.777703073039753,0.937323623715982,0.282313580708968
"AC105942.1",0.119118699707009,3.09920648070664,0.288846622363135,0.777721646266918,0.937323623715982,0.282289356329157
"TMEM156",-0.206560644218183,2.76043724568658,-0.292319604853107,0.777746382756658,0.937323623715982,-0.282257093688967
"GALNT10",0.0856882128519732,4.67873457492561,0.287387458706074,0.777784084284212,0.937323623715982,0.28220792192482
"EDEM2",-0.134060387346235,3.6779445146418,-0.291382604864535,0.777790083579356,0.937323623715982,-0.282200097479171
"SRPK3",-0.193613273390909,1.94524553294456,-0.291012063593047,0.777998744140639,0.937383205509314,-0.281927967385459
"NAIP",-0.180896448692205,4.83620076388705,-0.290644435038465,0.778012019603661,0.937383205509314,-0.281910654551958
"AC016705.2",0.122129260689087,3.21531476225373,0.294178630492011,0.77805391818268,0.937383205509314,0.28185601421552
"ADCY1",0.343547733864067,3.54458973305975,0.288299447202145,0.778067362657667,0.937383205509314,0.281838481325825
"TM2D2",0.0585249461675036,4.74615256759796,0.28628163949318,0.77815087303527,0.937415190508852,0.281729577693992
"AC099791.2",-0.238787946023191,1.27549699342935,-0.288802003546027,0.778302022859388,0.937528648089368,-0.28153247577912
"CELF3",-0.381921721599503,0.533600406629435,-0.287509960680722,0.778495773516787,0.937693401505215,-0.281279837654116
"RNF216",0.0430539467421747,4.90449979270513,0.28742254157204,0.778566003925198,0.937709362309498,0.281188266250582
"C19orf38",0.155473900467355,1.92523871453413,0.288700258385109,0.77865084160591,0.937742912572885,0.281077651990391
"PKIG",0.066471582280769,5.39264739089345,0.286779585471325,0.778862218123233,0.937928839722965,0.280802067036558
"PPP3CC",0.0768824941071874,3.54662851267172,0.286003104040488,0.779043456540574,0.938078449132087,0.280565792014013
"DUS4L",-0.0714552054493164,2.51036521677094,-0.283985112587371,0.779284419164924,0.938243371125504,-0.280251680607149
"AC138150.1",-0.215124585795507,-0.0401985776536443,-0.284218822768403,0.779398610681637,0.938243371125504,-0.280102833744317
"LINC01137",0.147357413351705,1.13998273995871,0.285277419850019,0.779402547952195,0.938243371125504,0.280097701684183
"SLC46A3",0.0874206293008142,3.53147566993925,0.28432734485966,0.779485187868614,0.938243371125504,0.279989985866246
"HUNK",0.230026834158531,-0.0895658063974566,0.2829066468416,0.779577707158911,0.938243371125504,0.279869396773845
"HSPD1",0.156560561491758,7.5081074614025,0.289042794066947,0.779653083540422,0.938243371125504,0.279771154655241
"ITGB2",0.210137088464714,6.58940195443002,0.290233238939727,0.77965867602905,0.938243371125504,0.279763865769669
"AC092835.1",0.357200501496451,-0.229593710359431,0.283460420322024,0.779706439399168,0.938243371125504,0.279701614708259
"CGREF1",-0.293172187921247,1.70514516021711,-0.287150413870883,0.779726848791246,0.938243371125504,-0.279675015024677
"NDUFB7",-0.0871486812354293,7.5498772983351,-0.287460437833525,0.779750536968069,0.938243371125504,-0.279644142329312
"DUSP28",0.125368646974478,3.49244283521878,0.286307194655901,0.77986983005954,0.938294044872706,0.27948867222465
"C11orf1",-0.124485302787211,4.37904495217629,-0.286271104512188,0.779988937107862,0.938294044872706,-0.279333451322301
"FUK",-0.0850822966398619,3.76545338507414,-0.287304014833121,0.780010912864541,0.938294044872706,-0.27930481314157
"SNX13",0.0474941758079548,5.55578633993766,0.283926644825903,0.78002158875576,0.938294044872706,0.279290900706616
"HRH3",-0.578310532486074,0.197821745283635,-0.285330775374005,0.780077725098643,0.938294044872706,-0.279217746746164
"HAPLN2",0.165058373224406,7.23971985235696,0.286237191090811,0.780174435527176,0.938341788019494,0.279091722253159
"GCC2",0.128035004398185,5.96240903598387,0.286866577783246,0.780353713447115,0.938457363555733,0.278858114816736
"DOT1L",0.0953146336815879,3.28698446940857,0.284538735403125,0.780384579222228,0.938457363555733,0.278817896817485
"CKS1B",-0.0917376179839671,4.18020076319831,-0.28720291506545,0.780450720065386,0.938468325304403,-0.278731717043898
"ACAD9",-0.0648555049018039,3.84161317025575,-0.286266831841081,0.780598201774034,0.938577088229362,-0.278539559721794
"DDX21",-0.0624135160211687,5.50647552979069,-0.284939925865226,0.780663532821028,0.938587066016632,-0.278454441680213
"CAPRIN1",0.0416927304880108,6.61214936215657,0.285663725557564,0.780799064581894,0.938672615836712,0.278277867473573
"GTF2A1",-0.0897390468613069,5.68006142829887,-0.287606534959539,0.780848764100662,0.938672615836712,-0.278213119857629
"INTU",-0.111377916383924,4.38385060850252,-0.284088727779627,0.781020724164352,0.938802202726757,-0.277989102456915
"ATXN1",0.0697744653559057,5.83646814195394,0.28355117281114,0.781088763588121,0.938802202726757,0.277900469363437
"PPP1R9A",0.0938152083453832,5.09916892083624,0.289829722518235,0.781147521700122,0.938802202726757,0.277823928537276
"TAPT1-AS1",0.367405126272177,-0.0192560851171151,0.285312212457981,0.781184745952495,0.938802202726757,0.277775439478545
"AC007228.2",0.246786891084136,0.591526920414005,0.283453242700772,0.781362651081422,0.938930210802465,0.277543705701859
"FCMR",-0.267649053135824,0.0116918432456803,-0.281096033587335,0.78152778137164,0.938930210802465,-0.277328625375917
"KRT18",0.331979194188249,-0.400152074487538,0.283702418061875,0.781539972452543,0.938930210802465,0.277312747140258
"PART1",0.350071989167508,0.905893891554274,0.283370157237711,0.781548040928398,0.938930210802465,0.277302238417256
"MRPS11",-0.077247083169471,5.06726169686992,-0.284769412927527,0.781624591718276,0.938930210802465,-0.277202536965633
"AL137786.1",-0.352200208000776,-0.282736857876423,-0.283099089624271,0.78163358376337,0.938930210802465,-0.277190825706938
"MACC1",0.286399412606879,-0.82227085388292,0.280943307553574,0.781730986086395,0.938978675864813,0.277063971149717
"BST1",0.181648699860364,1.65766382438964,0.284097608389213,0.781807835145197,0.939002448035652,0.276963887840203
"NPTN",0.162610899982097,6.15556626162806,0.282925932372,0.781865198985981,0.939002815420877,0.276889182643367
"RGL1",0.0811279378536039,6.09809352369849,0.285312246956178,0.7822985310955,0.939453244492963,0.276324902112251
"C4orf48",0.0945709638182986,8.85652457768017,0.284072781016166,0.782354421569913,0.939453244492963,0.276252128531593
"DHX8",-0.0811186875762471,3.87387363983784,-0.279050458225952,0.782649061953079,0.939702591457716,-0.275868508876318
"PLRG1",-0.104381544439221,5.3708294055441,-0.284655638864724,0.782676272778204,0.939702591457716,-0.275833082626695
"KIF9",0.0936895900476552,3.8940646508663,0.280886060333756,0.782765553725931,0.93974122539157,0.275716848628764
"C22orf39",0.0597795033314623,5.34002649939123,0.283928504157291,0.783080685967563,0.940047713989797,0.275306610792007
"CD33",-0.19726774445944,2.63877759700488,-0.281584725360009,0.78313508894696,0.940047713989797,-0.275235793911965
"RYR3",-0.261943518233986,3.7878213713539,-0.283869310154604,0.783237642841141,0.940102245513578,-0.275102302277441
"ALDOB",0.20017539329157,-0.293548562398193,0.2812107316443,0.783303807363743,0.940111200626576,0.275016180306953
"PACSIN1",-0.462970677114557,1.78682081064356,-0.280519962302944,0.783359354328993,0.940111200626576,-0.274943880081679
"ACE",-0.327038236208849,-0.0962658224839935,-0.279730847976181,0.783678211918349,0.940411894852445,-0.274528881138591
"SRF",0.0788826615145157,3.91970565835072,0.28057114400387,0.783724198693643,0.940411894852445,0.274469032418113
"EIF2B3",0.0701058898686502,3.98124048294975,0.278786622092829,0.78378747936495,0.940419258377733,0.27438667845269
"AP1S1",-0.0987418151248226,4.85961855529111,-0.280300132027644,0.783897990510737,0.940450128422222,-0.274242862836949
"AC008780.2",-0.295844430869053,-0.681014715546002,-0.279658982264911,0.783927499647326,0.940450128422222,-0.274204461564667
"DGCR2",0.0594259669052815,5.48015130758318,0.280841717198169,0.78405899349994,0.940539314529376,0.274033348926356
"HIST1H4J",-0.237961895249499,-0.212902554444501,-0.277607435303415,0.784239813782808,0.940683700152338,-0.273798061022481
"ZNF814",0.103413609723463,2.07138538325325,0.277835957094517,0.784293677449732,0.940683700152338,0.273727975193768
"FAM160A2",-0.0690500507808119,3.22809461947002,-0.278611020234506,0.784354021675613,0.940687518926946,-0.273649458648091
"RPA1",0.0464516497205218,5.94174927673178,0.277203893738179,0.784535102902859,0.940806435736364,0.27341385596537
"CCDC17",-0.260454954818316,0.0440187141220105,-0.278475019725343,0.784567510727706,0.940806435736364,-0.273371692122134
"NEUROD1",-0.25510534274905,-0.802669801710103,-0.278137147075518,0.784700903806492,0.940897834167099,-0.273198147643681
"AC002451.1",-0.166669344372326,0.79271449244205,-0.278251080338204,0.784888121758423,0.941053753444439,-0.272954590847831
"AC010642.2",-0.107030356611971,4.82663303709143,-0.280081177554031,0.785062734382145,0.941165092422613,-0.272727447249992
"TRABD2B",0.381080598442537,-0.837597822757534,0.278638150581718,0.785095362993111,0.941165092422613,0.272685004112618
"BCL2L2",-0.0603307877895225,5.89179511243123,-0.279753265295557,0.785161802777627,0.941176180953559,-0.272598581084631
"MRTO4",-0.0812091319760601,3.92294058398197,-0.278175471708719,0.785257302923136,0.941222100087841,-0.272474360711818
"ZNF282",-0.0674732425828539,3.52620693032435,-0.278479898233157,0.785422115762448,0.941303274949053,-0.272259992786319
"MAP2K4",-0.0947494150877449,5.08820978219003,-0.278569980932388,0.7854897102133,0.941303274949053,-0.272172077998106
"FBLIM1",0.234138475359947,0.661551443647993,0.274958904612738,0.785682259998364,0.941303274949053,0.271921655158419
"RAB8B",0.0455352481596806,5.4185454392234,0.277596418119862,0.785765458012488,0.941303274949053,0.271813456299983
"MYO19",0.0928776490723774,3.19536790776081,0.277219928410441,0.785792021231256,0.941303274949053,0.271778911554946
"LMO7",0.226686481823779,2.82790064685099,0.277585089186316,0.785798988130039,0.941303274949053,0.271769851345859
"DNASE2B",-0.372216053262785,0.569621763010034,-0.277695799685049,0.785878841984437,0.941303274949053,-0.271666005783995
"SULF2",0.0821833586867516,4.27352490492833,0.277377367769082,0.785881232521005,0.941303274949053,0.271662897067352
"ZCWPW2",-0.170926876637153,0.438913833450655,-0.275506870035022,0.785911455162951,0.941303274949053,-0.271623594975075
"SAP30BP",-0.049513548711964,5.83631909485178,-0.279979749818941,0.785934526856616,0.941303274949053,-0.271593592392902
"ELP4",0.0650445984851072,4.74615758871831,0.280958006306493,0.785954201924709,0.941303274949053,0.271568006998097
"MTMR14",0.0592534759924486,4.22877235684216,0.274780674816239,0.786142861234581,0.94143647265961,0.271322684064744
"NUDT19",0.0702864862689333,3.36938095099412,0.274205378023475,0.786179828872882,0.94143647265961,0.271274615149245
"GVQW2",-0.243296937501319,-0.602918373304779,-0.274082396026216,0.786273260263824,0.941458563350443,-0.271153129369634
"THAP9-AS1",0.0674401871122169,4.38564170056232,0.276349312052324,0.786383672210633,0.941458563350443,0.27100956948764
"DUSP16",-0.108051580281479,4.57430898307619,-0.279394258519138,0.786407142349742,0.941458563350443,-0.270979053850416
"ZNF85",-0.146420258146017,1.89545808583548,-0.277624190467802,0.786427105206206,0.941458563350443,-0.270953098545166
"VASH2",0.162955833697791,-0.870029161579645,0.273748920410315,0.786526623453442,0.941474802058917,0.270823709640531
"SH2D3C",0.110049689324805,2.38467602453305,0.274497848425451,0.786555086194814,0.941474802058917,0.270786704568154
"ST3GAL1",-0.194475302679143,3.2982154573233,-0.275755621457514,0.7867339971768,0.94162046483917,-0.270554106725813
"PHF24",0.277068625594593,1.9112950509438,0.276705586450435,0.786888873003915,0.941653709189223,0.270352768226938
"TMEM9B",0.0622176911235473,6.34734122083823,0.276293450580003,0.78690664453403,0.941653709189223,0.270329665947616
"PDK1",0.201276106121803,3.37700560150692,0.276715784575613,0.786939942241103,0.941653709189223,0.270286380646797
"AC009802.1",0.300866964071074,-0.264814432229777,0.273823868239301,0.786990649340012,0.941653709189223,0.270220465007774
"ZER1",-0.0611451737904107,5.13268338233946,-0.272953229575293,0.787131258546797,0.941743460451157,-0.270037689133331
"GRIA2",0.134882937836471,5.68990202391955,0.275457993281596,0.787315668227032,0.941743460451157,0.269797991329152
"LYG1",0.258462134174627,0.268640724262733,0.27633602798634,0.787325410776046,0.941743460451157,0.269785328284119
"SPATC1L",-0.127773860913177,3.13455127888815,-0.276968447644479,0.787332106736258,0.941743460451157,-0.269776625120173
"SP4",0.0866025143160911,4.27727463113531,0.276563996819263,0.78735178175533,0.941743460451157,0.269751052368915
"ZNF697",-0.191766551104908,0.565601790488522,-0.274694126697907,0.787462539531073,0.941807486414452,-0.269607097423509
"TRIP11",-0.113953215729059,5.55801755732451,-0.275152984577429,0.787547556121093,0.941840718776602,-0.269496602799616
"KMT2C",0.0780423110292587,6.36277802831847,0.274604437100075,0.787844930324555,0.942127889721785,0.269110136449589
"STK38",0.129809748544856,3.13167528196919,0.272952683081677,0.788158253888069,0.942397891941102,0.268702985852589
"RUNX1T1",-0.156585089264028,3.29841801878133,-0.274648763572448,0.78823583793835,0.942397891941102,-0.268602175573448
"AP2S1",0.0830901117723807,6.3696743416187,0.275219284172019,0.788242509726516,0.942397891941102,0.268593506588846
"MECR",0.106079232573594,3.51895626089769,0.27603881858032,0.788382762715531,0.94245876611033,0.268411273609105
"DBI",0.11014729969541,8.68537262234153,0.274801344844439,0.788407962146255,0.94245876611033,0.268378532525503
"CEP164",0.0792398726955132,3.63673613520019,0.275920520941954,0.788546227996661,0.942530483592312,0.268198891769872
"LSM2",0.0762295348682738,5.69157732141109,0.275916573612706,0.78858250158489,0.942530483592312,0.268151765045546
"CKMT1A",-0.398152634316688,0.119329179068768,-0.274267992622456,0.788779710202564,0.942671108508841,-0.267895561599849
"PLPPR4",0.270866988045789,3.14431999939944,0.273254287052101,0.788857097982055,0.942671108508841,0.267795028122052
"ABHD1",-0.120900453979195,1.124268518604,-0.270663437644035,0.788872000144847,0.942671108508841,-0.267775669223148
"SEMA6C",0.125121968035303,2.30915110112492,0.272821335754894,0.789018074145269,0.942687304688261,0.267585914709613
"PALMD",0.241132487683547,3.02241125372246,0.275295945977395,0.789047231158938,0.942687304688261,0.267548040026908
"CDH5",-0.209150067821249,3.53359850168353,-0.274532690577199,0.789057399409419,0.942687304688261,-0.267534831656765
"HRH2",0.204538370495077,1.95063362926538,0.273246501998888,0.789133256431174,0.942709494852484,0.267436296255017
"LINC01715",-0.187176065732924,0.358385037597148,-0.271221836032446,0.789451943885185,0.943020887545099,-0.267022361663055
"RAB28",-0.0464780852951451,4.95930547502066,-0.272796081548653,0.789623595917825,0.943020887545099,-0.26679942640006
"GPATCH1",-0.0986283000055252,2.76618106041782,-0.270835423417446,0.78963990201462,0.943020887545099,-0.266778249339027
"CRY1",-0.0553740496872463,4.28801093386254,-0.272109956827981,0.789845879099787,0.943020887545099,-0.266510752987803
"FBXL13",0.266044426071285,1.15885827873585,0.270955250115314,0.790000647817811,0.943020887545099,0.266309771977203
"AC017083.1",-0.180893922174184,0.655507935864449,-0.272144092509315,0.790062348161457,0.943020887545099,-0.2662296515668
"TENT4B",0.1317918448845,4.11293017972049,0.273225505874177,0.790191923496687,0.943020887545099,0.26606139827636
"PRELID2",0.193982164780385,1.2028779103744,0.271296904028725,0.790221330752597,0.943020887545099,0.26602321406746
"IL17RE",-0.203370763658121,-0.375832721842861,-0.268809318294063,0.790282355853944,0.943020887545099,-0.26594397652033
"EDNRB",0.15058770786488,5.62455140957818,0.274722248157595,0.790294743029704,0.943020887545099,0.265927892696468
"AC004241.1",0.162945800813102,1.45440620000624,0.27220282313518,0.790382546566676,0.943020887545099,0.265813888324005
"GIN1",0.0879404443792142,3.64167906577689,0.270881263593748,0.790397903919063,0.943020887545099,0.265793948647191
"LRP8",0.132351639714848,2.92405354665188,0.271578309500425,0.790415063520424,0.943020887545099,0.265771669091642
"GNB1L",-0.126045021495228,1.8297922552757,-0.270906739946172,0.790478034336383,0.943020887545099,-0.26568991064236
"LYSMD3",-0.0729883132920043,4.22216524842552,-0.270650045994383,0.790490628932943,0.943020887545099,-0.265673558602981
"USP46",-0.111413898795128,6.21522928880445,-0.270521541349682,0.790577498290321,0.943020887545099,-0.265560774776841
"LINC01004",0.209213738817355,-0.526345787948382,0.268345951168526,0.790634935071101,0.943020887545099,0.265486205573881
"HOOK2",0.131856992943815,2.71308247352909,0.272244439196887,0.790705238275158,0.943020887545099,0.265394934120011
"ASB4",0.171908560924168,1.61000127041991,0.26968675008007,0.790706097405014,0.943020887545099,0.265393818764451
"SNX24",0.0665132338398581,4.95688006301292,0.272438252387715,0.790751396102661,0.943020887545099,0.265335010713195
"NUP214",0.059976160564518,4.97679130339832,0.269313156037145,0.790757061390456,0.943020887545099,0.265327655940813
"GIGYF1",0.102358041785606,4.21746237856807,0.273325839108832,0.790807187086683,0.943020887545099,0.265262582539854
"FAM117B",0.0711316441792077,3.45003330649159,0.270054825159382,0.790827891960784,0.943020887545099,0.265235703708373
"GZMH",0.348460784405706,-0.176786726667848,0.269994262622705,0.790870806751345,0.943020887545099,0.265179992826757
"USP8",-0.0709557041490176,5.81367898610798,-0.274447636814279,0.79087357775801,0.943020887545099,-0.265176395605188
"ARHGAP4",0.172169059788457,3.4052664785983,0.270453705290992,0.790883775286957,0.943020887545099,0.265163157568029
"FGF13",-0.413655002531194,1.74724506204654,-0.271097357897467,0.791002611728787,0.943074545859828,-0.265008892126775
"DMKN",0.250852182666078,1.8035769886567,0.272190740711705,0.791049025863455,0.943074545859828,0.264948642145257
"PRR14",-0.0637769472903688,4.19749556729477,-0.270756557201874,0.791100693054319,0.943074545859828,-0.264881574326074
"PLOD1",-0.119380906015538,5.00289730507315,-0.272410235746186,0.791229636943865,0.943159940256786,-0.264714200856654
"MMP19",-0.298882253761673,-0.32393635253257,-0.268882771261468,0.791358128107677,0.943244782665897,-0.264547422416681
"FAIM2",-0.0799868825669101,6.92170155364495,-0.268507971109285,0.791580056498252,0.943403020559505,-0.26425938203045
"ZDHHC7",0.0408061211585796,4.61158121872189,0.268359918052198,0.791605536301039,0.943403020559505,0.264226313252108
"KCNN2",-0.0853799867248045,3.24207503274599,-0.268943176285699,0.79181763204517,0.943475895482809,-0.263951057528821
"NKAPL",-0.118220076892622,2.06398289753057,-0.272956886161194,0.791832951380483,0.943475895482809,-0.263931177024169
"GRM5",0.259227438496354,2.78275216906065,0.269338016287612,0.791905733995867,0.943475895482809,0.263836725583234
